customer_id,order_id,order_details_id,product_id,customer_name,customer_segment,product_category,product_name,product_manufacturer,product_subcategory,quantity,order_date,Month,Year,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_discount,order_profit_ratio,order_profits,order_sales,Month-Year,,Top 10 profitable customers,,,Top 5 profitable subcategories,
503,CA-2015-124478,599,774,Matt Abelman,Home Office,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,Global,Envelopes,3,8/8/2015,8,2015,Trenton,Michigan,Central,United States,48183,8/12/2015,Standard Class,0.00%,45.00%,$17,$38,Aug-2015,,,,,,
503,CA-2015-124478,600,1185,Matt Abelman,Home Office,Furniture,Nu-Dell Float Frame 11 x 14 1/2,Nu-Dell,Furnishings,6,8/8/2015,8,2015,Trenton,Michigan,Central,United States,48183,8/12/2015,Standard Class,0.00%,42.00%,$23,$54,Aug-2015,,,,,,
503,CA-2015-124478,601,66,Matt Abelman,Home Office,Office Supplies,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Acco,Appliances,3,8/8/2015,8,2015,Trenton,Michigan,Central,United States,48183,8/12/2015,Standard Class,10.00%,22.00%,$37,$168,Aug-2015,,,,,,
503,CA-2015-124478,602,1105,Matt Abelman,Home Office,Technology,Motorola Droid Maxx,Motorola,Phones,2,8/8/2015,8,2015,Trenton,Michigan,Central,United States,48183,8/12/2015,Standard Class,0.00%,28.00%,$84,$300,Aug-2015,,,,,,
503,CA-2015-124478,603,1452,Matt Abelman,Home Office,Technology,Sharp 1540cs Digital Laser Copier,Sharp,Copiers,1,8/8/2015,8,2015,Trenton,Michigan,Central,United States,48183,8/12/2015,Standard Class,0.00%,50.00%,$275,$550,Aug-2015,,,,,,
460,CA-2015-131450,815,663,Lena Radford,Consumer,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,Fellowes,Appliances,2,8/8/2015,8,2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,0.00%,29.00%,$22,$76,Aug-2015,,,,,,
460,CA-2015-131450,816,481,Lena Radford,Consumer,Furniture,Dana Halogen Swing-Arm Architect Lamp,Dana,Furnishings,8,8/8/2015,8,2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,0.00%,28.00%,$92,$328,Aug-2015,,,,,,
460,CA-2015-131450,817,153,Lena Radford,Consumer,Technology,AT&T 1070 Corded Phone,AT&T,Phones,5,8/8/2015,8,2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,20.00%,13.00%,$56,$446,Aug-2015,,,,,,
460,CA-2015-131450,818,1453,Lena Radford,Consumer,Technology,Sharp AL-1530CS Digital Copier,Sharp,Copiers,3,8/8/2015,8,2015,San Diego,California,West,United States,92024,8/15/2015,Standard Class,20.00%,36.00%,$435,"$1,200",Aug-2015,,,,,,
486,CA-2015-151708,1249,1410,Maria Bertelson,Consumer,Technology,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,SanDisk,Accessories,3,8/8/2015,8,2015,Glendale,Arizona,West,United States,85301,8/14/2015,Standard Class,20.00%,-11.00%,-$11,$96,Aug-2015,,,,,,
486,CA-2015-151708,1250,561,Maria Bertelson,Consumer,Furniture,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Eldon,Furnishings,4,8/8/2015,8,2015,Glendale,Arizona,West,United States,85301,8/14/2015,Standard Class,20.00%,-3.00%,-$3,$121,Aug-2015,,,,,,
733,CA-2015-154669,1322,112,Tamara Manning,Consumer,Office Supplies,Advantus Rolling Drawer Organizers,Advantus,Storage,11,8/8/2015,8,2015,Vacaville,California,West,United States,95687,8/11/2015,Second Class,0.00%,26.00%,$110,$423,Aug-2015,,,,,,
784,CA-2015-156790,1371,1189,Vivek Gonzalez,Consumer,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,O'Sullivan,Bookcases,4,8/8/2015,8,2015,Jacksonville,Florida,South,United States,32216,8/10/2015,Second Class,20.00%,-5.00%,-$8,$155,Aug-2015,,,,,,
258,CA-2015-110527,281,203,Emily Ducich,Home Office,Office Supplies,Avery 494,Avery,Labels,8,8/9/2015,8,2015,San Diego,California,West,United States,92037,8/16/2015,Standard Class,0.00%,46.00%,$10,$21,Aug-2015,,,,,,
299,CA-2015-141901,1056,780,Gene McClure,Consumer,Office Supplies,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Other,Paper,1,8/9/2015,8,2015,Fresno,California,West,United States,93727,8/14/2015,Standard Class,0.00%,45.00%,$3,$6,Aug-2015,,,,,,
647,CA-2015-161249,1457,1527,Roger Demir,Consumer,Office Supplies,"Super Bands, 12/Pack",Other,Fasteners,3,8/9/2015,8,2015,Phoenix,Arizona,West,United States,85023,8/13/2015,Standard Class,20.00%,-21.00%,-$1,$4,Aug-2015,,,,,,
647,CA-2015-161249,1458,257,Roger Demir,Consumer,Office Supplies,Avery Hole Reinforcements,Avery,Binders,5,8/9/2015,8,2015,Phoenix,Arizona,West,United States,85023,8/13/2015,Standard Class,70.00%,-70.00%,-$7,$9,Aug-2015,,,,,,
509,CA-2015-166471,1578,943,Matthew Grinstein,Home Office,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Jawbone,Phones,2,8/9/2015,8,2015,Seattle,Washington,West,United States,98103,8/13/2015,Standard Class,20.00%,-20.00%,-$44,$219,Aug-2015,,,,,,
509,CA-2015-166471,1579,446,Matthew Grinstein,Home Office,Technology,Cisco Unified IP Phone 7945G VoIP phone,Cisco,Phones,4,8/9/2015,8,2015,Seattle,Washington,West,United States,98103,8/13/2015,Standard Class,20.00%,6.00%,$68,"$1,091",Aug-2015,,,,,,
35,CA-2015-167850,1618,1813,Andy Gerbode,Corporate,Office Supplies,Xerox 21,Xerox,Paper,3,8/9/2015,8,2015,Saint Petersburg,Florida,South,United States,33710,8/16/2015,Standard Class,20.00%,35.00%,$5,$16,Aug-2015,,,,,,
35,CA-2015-167850,1619,153,Andy Gerbode,Corporate,Technology,AT&T 1070 Corded Phone,AT&T,Phones,2,8/9/2015,8,2015,Saint Petersburg,Florida,South,United States,33710,8/16/2015,Standard Class,20.00%,13.00%,$22,$178,Aug-2015,,,,,,
398,CA-2015-169726,1677,898,Joseph Holt,Consumer,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Ibico,Binders,7,8/9/2015,8,2015,Seattle,Washington,West,United States,98103,8/13/2015,Standard Class,20.00%,31.00%,$644,"$2,061",Aug-2015,,,,,,
311,CA-2015-127012,690,579,Greg Matthias,Consumer,Furniture,"Eldon Image Series Desk Accessories, Ebony",Eldon,Furnishings,1,8/11/2015,8,2015,Seattle,Washington,West,United States,98105,8/15/2015,Standard Class,0.00%,44.00%,$5,$12,Aug-2015,,,,,,
311,CA-2015-127012,691,1608,Greg Matthias,Consumer,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Other,Fasteners,2,8/11/2015,8,2015,Seattle,Washington,West,United States,98105,8/15/2015,Standard Class,0.00%,47.00%,$11,$23,Aug-2015,,,,,,
311,CA-2015-127012,692,1411,Greg Matthias,Consumer,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Sanford,Art,1,8/11/2015,8,2015,Seattle,Washington,West,United States,98105,8/15/2015,Standard Class,0.00%,26.00%,$11,$41,Aug-2015,,,,,,
442,CA-2015-154641,1321,1558,Ken Lonsdale,Consumer,Office Supplies,Tennsco Single-Tier Lockers,Tennsco,Storage,1,8/11/2015,8,2015,New York City,New York,East,United States,10035,8/16/2015,Standard Class,0.00%,5.00%,$19,$375,Aug-2015,,,,,,
144,CA-2015-109302,253,1261,Charles Sheldon,Corporate,Office Supplies,"Performers Binder/Pad Holder, Black",Other,Binders,7,8/12/2015,8,2015,Lakewood,New Jersey,East,United States,8701,8/16/2015,Standard Class,0.00%,50.00%,$98,$196,Aug-2015,,,,,,
80,CA-2015-109897,260,1448,Ben Wallace,Consumer,Furniture,"Seth Thomas 14"" Day/Date Wall Clock",Seth Thomas,Furnishings,3,8/12/2015,8,2015,San Francisco,California,West,United States,94122,8/16/2015,Standard Class,0.00%,37.00%,$32,$85,Aug-2015,,,,,,
80,CA-2015-109897,261,340,Ben Wallace,Consumer,Technology,BlackBerry Q10,Other,Phones,8,8/12/2015,8,2015,San Francisco,California,West,United States,94122,8/16/2015,Standard Class,20.00%,6.00%,$50,$806,Aug-2015,,,,,,
455,CA-2015-153927,1293,68,Lauren Leatherbury,Consumer,Office Supplies,Acco Translucent Poly Ring Binders,Acco,Binders,3,8/12/2015,8,2015,Woodstock,Georgia,South,United States,30188,8/13/2015,First Class,0.00%,48.00%,$7,$14,Aug-2015,,,,,,
455,CA-2015-153927,1294,1063,Lauren Leatherbury,Consumer,Technology,"Maxell 74 Minute CD-R Spindle, 50/Pack",Maxell,Accessories,13,8/12/2015,8,2015,Woodstock,Georgia,South,United States,30188,8/13/2015,First Class,0.00%,36.00%,$98,$273,Aug-2015,,,,,,
244,CA-2015-156244,1349,212,Duane Huffman,Home Office,Office Supplies,Avery 501,Avery,Labels,1,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,34.00%,$1,$3,Aug-2015,,,,,,
244,CA-2015-156244,1350,63,Duane Huffman,Home Office,Office Supplies,Acco Side-Punched Conventional Columnar Pads,Acco,Supplies,2,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,-19.00%,-$1,$6,Aug-2015,,,,,,
244,CA-2015-156244,1351,1834,Duane Huffman,Home Office,Office Supplies,Xerox 229,Xerox,Paper,6,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,35.00%,$11,$31,Aug-2015,,,,,,
244,CA-2015-156244,1352,376,Duane Huffman,Home Office,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,Bulldog,Art,5,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,9.00%,$4,$48,Aug-2015,,,,,,
244,CA-2015-156244,1353,1058,Duane Huffman,Home Office,Technology,Maxell 4.7GB DVD-R,Maxell,Accessories,7,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,26.00%,$42,$159,Aug-2015,,,,,,
244,CA-2015-156244,1354,65,Duane Huffman,Home Office,Office Supplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Acco,Appliances,6,8/12/2015,8,2015,Miami,Florida,South,United States,33180,8/16/2015,Standard Class,20.00%,8.00%,$16,$211,Aug-2015,,,,,,
156,CA-2015-109043,247,1752,Christine Sundaresam,Consumer,Office Supplies,Xerox 1955,Xerox,Paper,5,8/15/2015,8,2015,Hollywood,Florida,South,United States,33021,8/17/2015,First Class,20.00%,33.00%,$30,$91,Aug-2015,,,,,,
156,CA-2015-109043,248,663,Christine Sundaresam,Consumer,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,Fellowes,Appliances,5,8/15/2015,8,2015,Hollywood,Florida,South,United States,33021,8/17/2015,First Class,20.00%,11.00%,$17,$152,Aug-2015,,,,,,
433,CA-2015-138023,943,688,Keith Herrera,Consumer,Office Supplies,GBC Durable Plastic Covers,GBC,Binders,8,8/15/2015,8,2015,Dallas,Texas,Central,United States,75081,8/18/2015,First Class,80.00%,-170.00%,-$53,$31,Aug-2015,,,,,,
156,CA-2015-141005,1032,1310,Christine Sundaresam,Consumer,Office Supplies,Premium Transparent Presentation Covers by GBC,Other,Binders,3,8/15/2015,8,2015,Fairfield,Connecticut,East,United States,6824,8/18/2015,First Class,0.00%,48.00%,$30,$63,Aug-2015,,,,,,
107,US-2015-164406,8614,248,Brian Dahlen,Consumer,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings,Avery,Binders,4,8/15/2015,8,2015,San Francisco,California,West,United States,94122,8/19/2015,Standard Class,20.00%,35.00%,$6,$18,Aug-2015,,,,,,
107,US-2015-164406,8615,688,Brian Dahlen,Consumer,Office Supplies,GBC Durable Plastic Covers,GBC,Binders,3,8/15/2015,8,2015,San Francisco,California,West,United States,94122,8/19/2015,Standard Class,20.00%,33.00%,$15,$46,Aug-2015,,,,,,
107,US-2015-164406,8616,1719,Brian Dahlen,Consumer,Office Supplies,Xerox 1925,Xerox,Paper,3,8/15/2015,8,2015,San Francisco,California,West,United States,94122,8/19/2015,Standard Class,0.00%,45.00%,$42,$93,Aug-2015,,,,,,
107,US-2015-164406,8617,1584,Brian Dahlen,Consumer,Office Supplies,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Tripp Lite,Appliances,3,8/15/2015,8,2015,San Francisco,California,West,United States,94122,8/19/2015,Standard Class,0.00%,28.00%,$43,$153,Aug-2015,,,,,,
107,US-2015-164406,8618,1179,Brian Dahlen,Consumer,Furniture,Novimex Fabric Task Chair,Novimex,Chairs,4,8/15/2015,8,2015,San Francisco,California,West,United States,94122,8/19/2015,Standard Class,20.00%,-6.00%,-$12,$195,Aug-2015,,,,,,
772,CA-2015-142839,1074,428,Troy Staebel,Consumer,Furniture,Chromcraft Rectangular Conference Tables,Chromcraft,Tables,6,8/16/2015,8,2015,Philadelphia,Pennsylvania,East,United States,19143,8/20/2015,Standard Class,40.00%,-27.00%,-$227,$853,Aug-2015,,,,,,
233,CA-2015-111500,314,457,Don Jones,Corporate,Office Supplies,Colored Push Pins,Other,Fasteners,7,8/17/2015,8,2015,Little Rock,Arkansas,South,United States,72209,8/21/2015,Standard Class,0.00%,36.00%,$5,$13,Aug-2015,,,,,,
233,CA-2015-111500,315,260,Don Jones,Corporate,Office Supplies,Avery Non-Stick Binders,Avery,Binders,4,8/17/2015,8,2015,Little Rock,Arkansas,South,United States,72209,8/21/2015,Standard Class,0.00%,46.00%,$8,$18,Aug-2015,,,,,,
233,CA-2015-111500,316,1723,Don Jones,Corporate,Office Supplies,Xerox 1929,Xerox,Paper,5,8/17/2015,8,2015,Little Rock,Arkansas,South,United States,72209,8/21/2015,Standard Class,0.00%,46.00%,$53,$114,Aug-2015,,,,,,
233,CA-2015-111500,317,1014,Don Jones,Corporate,Technology,Logitech Gaming G510s - Keyboard,Logitech,Accessories,4,8/17/2015,8,2015,Little Rock,Arkansas,South,United States,72209,8/21/2015,Standard Class,0.00%,36.00%,$122,$340,Aug-2015,,,,,,
438,CA-2015-129168,761,1806,Ken Black,Corporate,Office Supplies,Xerox 203,Xerox,Paper,3,8/17/2015,8,2015,Houston,Texas,Central,United States,77095,8/23/2015,Standard Class,20.00%,35.00%,$5,$16,Aug-2015,,,,,,
374,CA-2015-121727,544,1587,Jim Karlsson,Consumer,Office Supplies,Turquoise Lead Holder with Pocket Clip,Other,Art,2,8/19/2015,8,2015,Columbus,Ohio,East,United States,43229,8/24/2015,Standard Class,20.00%,16.00%,$2,$11,Aug-2015,,,,,,
212,CA-2015-133158,856,1426,David Wiener,Corporate,Office Supplies,Satellite Sectional Post Binders,Other,Binders,2,8/19/2015,8,2015,Los Angeles,California,West,United States,90045,8/21/2015,Second Class,20.00%,33.00%,$23,$69,Aug-2015,,,,,,
212,CA-2015-133158,857,506,David Wiener,Corporate,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Deflect-o,Furnishings,7,8/19/2015,8,2015,Los Angeles,California,West,United States,90045,8/21/2015,Second Class,0.00%,9.00%,$26,$289,Aug-2015,,,,,,
91,US-2015-143581,8509,1484,Bill Shonely,Corporate,Office Supplies,Space Solutions HD Industrial Steel Shelving.,Space Solutions,Storage,3,8/19/2015,8,2015,Columbus,Georgia,South,United States,31907,8/23/2015,Standard Class,0.00%,3.00%,$10,$345,Aug-2015,,,,,,
459,US-2015-156559,8574,839,Lena Hernandez,Consumer,Furniture,"Hon Metal Bookcases, Gray",Hon,Bookcases,9,8/19/2015,8,2015,Jonesboro,Arkansas,South,United States,72401,8/26/2015,Standard Class,0.00%,27.00%,$172,$639,Aug-2015,,,,,,
517,US-2015-164616,8619,81,Maxwell Schwartz,Consumer,Office Supplies,Acme Kleencut Forged Steel Scissors,Acme,Supplies,2,8/19/2015,8,2015,Columbus,Ohio,East,United States,43229,8/21/2015,Second Class,20.00%,13.00%,$1,$9,Aug-2015,,,,,,
517,US-2015-164616,8620,685,Maxwell Schwartz,Consumer,Office Supplies,GBC DocuBind P50 Personal Binding Machine,GBC,Binders,4,8/19/2015,8,2015,Columbus,Ohio,East,United States,43229,8/21/2015,Second Class,70.00%,-77.00%,-$59,$77,Aug-2015,,,,,,
568,CA-2015-114321,381,1355,Nick Crebassa,Corporate,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,2,8/20/2015,8,2015,Hampton,Virginia,South,United States,23666,8/25/2015,Standard Class,0.00%,46.00%,$9,$20,Aug-2015,,,,,,
568,CA-2015-114321,382,1374,Nick Crebassa,Corporate,Furniture,"Safco Chair Connectors, 6/Carton",SAFCO,Chairs,13,8/20/2015,8,2015,Hampton,Virginia,South,United States,23666,8/25/2015,Standard Class,0.00%,29.00%,$145,$500,Aug-2015,,,,,,
568,CA-2015-114321,383,687,Nick Crebassa,Corporate,Office Supplies,GBC DocuBind TL300 Electric Binding System,GBC,Binders,1,8/20/2015,8,2015,Hampton,Virginia,South,United States,23666,8/25/2015,Standard Class,0.00%,47.00%,$422,$897,Aug-2015,,,,,,
181,CA-2015-166716,1583,759,Craig Reiter,Consumer,Furniture,"Global Leather and Oak Executive Chair, Black",Global,Chairs,2,8/20/2015,8,2015,Chicago,Illinois,Central,United States,60610,8/25/2015,Second Class,30.00%,-1.00%,-$6,$421,Aug-2015,,,,,,
216,CA-2015-123253,577,628,Deanra Eno,Home Office,Office Supplies,Faber Castell Col-Erase Pencils,Other,Art,1,8/22/2015,8,2015,Lakewood,Ohio,East,United States,44107,8/25/2015,Second Class,20.00%,26.00%,$1,$4,Aug-2015,,,,,,
367,CA-2015-130918,799,85,Jeremy Pistek,Consumer,Office Supplies,Acme Serrated Blade Letter Opener,Acme,Supplies,3,8/22/2015,8,2015,North Miami,Florida,South,United States,33161,8/24/2015,Second Class,20.00%,-24.00%,-$2,$8,Aug-2015,,,,,,
360,US-2015-166828,8632,1690,Jennifer Ferguson,Consumer,Office Supplies,Xerox 1899,Xerox,Paper,2,8/22/2015,8,2015,Saint Charles,Missouri,Central,United States,63301,8/25/2015,First Class,0.00%,49.00%,$6,$12,Aug-2015,,,,,,
632,CA-2015-110639,286,1794,Rick Hansen,Consumer,Office Supplies,Xerox 1994,Xerox,Paper,4,8/23/2015,8,2015,New York City,New York,East,United States,10009,8/23/2015,Same Day,0.00%,48.00%,$12,$26,Aug-2015,,,,,,
632,CA-2015-110639,287,1266,Rick Hansen,Consumer,Office Supplies,Personal Creations Ink Jet Cards and Labels,Other,Paper,4,8/23/2015,8,2015,New York City,New York,East,United States,10009,8/23/2015,Same Day,0.00%,49.00%,$23,$46,Aug-2015,,,,,,
61,CA-2015-124737,620,1352,Arthur Prichep,Consumer,Furniture,Regeneration Desk Collection,Other,Furnishings,3,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,30.00%,$1,$4,Aug-2015,,,,,,
61,CA-2015-124737,621,89,Arthur Prichep,Consumer,Office Supplies,Acme Titanium Bonded Scissors,Acme,Supplies,1,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,8.00%,$1,$7,Aug-2015,,,,,,
61,CA-2015-124737,622,1774,Arthur Prichep,Consumer,Office Supplies,Xerox 1976,Xerox,Paper,3,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,35.00%,$5,$16,Aug-2015,,,,,,
61,CA-2015-124737,623,1726,Arthur Prichep,Consumer,Office Supplies,Xerox 1931,Xerox,Paper,6,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,35.00%,$11,$31,Aug-2015,,,,,,
61,CA-2015-124737,624,444,Arthur Prichep,Consumer,Technology,Cisco SPA525G2 IP Phone - Wireless,Cisco,Phones,9,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,7.00%,$11,$144,Aug-2015,,,,,,
61,CA-2015-124737,625,1787,Arthur Prichep,Consumer,Office Supplies,Xerox 1988,Xerox,Paper,9,8/23/2015,8,2015,Denver,Colorado,West,United States,80219,8/27/2015,Standard Class,20.00%,31.00%,$70,$223,Aug-2015,,,,,,
642,CA-2015-154837,1325,694,Robert Barroso,Corporate,Office Supplies,GBC Linen Binding Covers,GBC,Binders,2,8/23/2015,8,2015,Los Angeles,California,West,United States,90032,8/27/2015,Second Class,20.00%,35.00%,$17,$50,Aug-2015,,,,,,
174,US-2015-112795,8360,1793,Corey Roper,Home Office,Office Supplies,Xerox 1993,Xerox,Paper,3,8/23/2015,8,2015,Grand Rapids,Michigan,Central,United States,49505,8/28/2015,Second Class,0.00%,49.00%,$10,$19,Aug-2015,,,,,,
642,CA-2015-106719,198,1459,Robert Barroso,Corporate,Office Supplies,"SlimView Poly Binder, 3/8""",Other,Binders,2,8/24/2015,8,2015,Billings,Montana,West,United States,59102,8/24/2015,Same Day,20.00%,33.00%,$3,$8,Aug-2015,,,,,,
363,CA-2015-107916,227,678,Jennifer Patt,Corporate,Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,G. E.,Furnishings,2,8/24/2015,8,2015,Oceanside,New York,East,United States,11572,8/26/2015,First Class,0.00%,48.00%,$6,$13,Aug-2015,,,,,,
363,CA-2015-107916,228,1631,Jennifer Patt,Corporate,Office Supplies,"Wilson Jones 1"" Hanging DublLock Ring Binders",Wilson Jones,Binders,3,8/24/2015,8,2015,Oceanside,New York,East,United States,11572,8/26/2015,First Class,20.00%,35.00%,$4,$13,Aug-2015,,,,,,
238,CA-2015-120432,509,89,Dorothy Wardle,Corporate,Office Supplies,Acme Titanium Bonded Scissors,Acme,Supplies,3,8/24/2015,8,2015,Owensboro,Kentucky,South,United States,42301,8/26/2015,Second Class,0.00%,26.00%,$7,$26,Aug-2015,,,,,,
547,CA-2015-103660,117,1299,Mitch Webber,Consumer,Technology,Polycom VVX 310 VoIP phone,Polycom,Phones,7,8/25/2015,8,2015,Seattle,Washington,West,United States,98103,8/30/2015,Standard Class,20.00%,8.00%,$76,"$1,008",Aug-2015,,,,,,
350,CA-2015-104178,138,550,Janet Molinari,Corporate,Furniture,"Eldon 200 Class Desk Accessories, Smoke",Eldon,Furnishings,1,8/25/2015,8,2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,0.00%,42.00%,$3,$6,Aug-2015,,,,,,
350,CA-2015-104178,139,1835,Janet Molinari,Corporate,Office Supplies,Xerox 23,Xerox,Paper,4,8/25/2015,8,2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,0.00%,48.00%,$12,$26,Aug-2015,,,,,,
350,CA-2015-104178,140,1300,Janet Molinari,Corporate,Office Supplies,Portable Personal File Box,Other,Storage,4,8/25/2015,8,2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,0.00%,27.00%,$13,$49,Aug-2015,,,,,,
350,CA-2015-104178,141,1404,Janet Molinari,Corporate,Technology,SanDisk Cruzer 32 GB USB Flash Drive,SanDisk,Accessories,5,8/25/2015,8,2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,0.00%,32.00%,$30,$95,Aug-2015,,,,,,
106,CA-2015-107398,208,928,Brendan Sweed,Corporate,Office Supplies,Insertable Tab Indexes For Data Binders,Other,Binders,3,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class,70.00%,-80.00%,-$2,$3,Aug-2015,,,,,,
106,CA-2015-107398,209,1636,Brendan Sweed,Corporate,Office Supplies,Wilson Jones Custom Binder Spines & Labels,Wilson Jones,Binders,4,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class,70.00%,-70.00%,-$5,$7,Aug-2015,,,,,,
106,CA-2015-107398,210,414,Brendan Sweed,Corporate,Office Supplies,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Cardinal,Binders,8,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class,70.00%,-80.00%,-$17,$21,Aug-2015,,,,,,
663,CA-2015-115259,405,1346,Ryan Crowe,Consumer,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Other,Envelopes,2,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/27/2015,Second Class,20.00%,35.00%,$2,$5,Aug-2015,,,,,,
663,CA-2015-115259,406,1715,Ryan Crowe,Consumer,Office Supplies,Xerox 1921,Xerox,Paper,3,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/27/2015,Second Class,20.00%,31.00%,$7,$24,Aug-2015,,,,,,
663,CA-2015-115259,407,1219,Ryan Crowe,Consumer,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",Other,Fasteners,14,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/27/2015,Second Class,20.00%,36.00%,$15,$40,Aug-2015,,,,,,
663,CA-2015-115259,408,1589,Ryan Crowe,Consumer,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Tyvek,Envelopes,6,8/25/2015,8,2015,Columbus,Ohio,East,United States,43229,8/27/2015,Second Class,20.00%,34.00%,$44,$130,Aug-2015,,,,,,
380,CA-2015-126200,665,1493,Joe Elijah,Consumer,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Other,Binders,3,8/25/2015,8,2015,Houston,Texas,Central,United States,77070,8/29/2015,Standard Class,80.00%,-160.00%,-$20,$12,Aug-2015,,,,,,
380,CA-2015-126200,666,1640,Joe Elijah,Consumer,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Wilson Jones,Binders,3,8/25/2015,8,2015,Houston,Texas,Central,United States,77070,8/29/2015,Standard Class,80.00%,-155.00%,-$40,$26,Aug-2015,,,,,,
420,CA-2015-103331,101,274,Karl Braun,Consumer,Office Supplies,Avoid Verbal Orders Carbonless Minifold Book,Other,Paper,1,8/26/2015,8,2015,Newark,Delaware,East,United States,19711,9/1/2015,Standard Class,0.00%,46.00%,$2,$3,Aug-2015,,,,,,
420,CA-2015-103331,102,91,Karl Braun,Consumer,Furniture,Acrylic Self-Standing Desk Frames,Other,Furnishings,4,8/26/2015,8,2015,Newark,Delaware,East,United States,19711,9/1/2015,Standard Class,0.00%,38.00%,$4,$11,Aug-2015,,,,,,
420,CA-2015-103331,103,1776,Karl Braun,Consumer,Office Supplies,Xerox 1978,Xerox,Paper,3,8/26/2015,8,2015,Newark,Delaware,East,United States,19711,9/1/2015,Standard Class,0.00%,49.00%,$8,$17,Aug-2015,,,,,,
285,CA-2015-123260,578,1409,Frank Merwin,Home Office,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,SanDisk,Accessories,8,8/26/2015,8,2015,Los Angeles,California,West,United States,90032,8/30/2015,Standard Class,0.00%,13.00%,$23,$177,Aug-2015,,,,,,
596,US-2015-115413,8380,1157,Paul Prost,Home Office,Office Supplies,Newell 340,Newell,Art,3,8/26/2015,8,2015,Newark,Delaware,East,United States,19711,9/1/2015,Standard Class,0.00%,29.00%,$3,$9,Aug-2015,,,,,,
596,US-2015-115413,8381,1273,Paul Prost,Home Office,Technology,Plantronics Audio 478 Stereo USB Headset,Plantronics,Accessories,3,8/26/2015,8,2015,Newark,Delaware,East,United States,19711,9/1/2015,Standard Class,0.00%,35.00%,$52,$150,Aug-2015,,,,,,
